Blocks,Trials,answer,RT,Cue,cor_answer,stim_left,stim_right
4,9,8,3.2289374132396915,"(True, False)",8,['4' '4' '4' '4' '4' '4' '' '4' '4'],['9' '' '9' '' '' '' '' '9' '9']
5,1,7,3.0991857194076147,"(False, True)",7,['1' '1' '1' '1' '1' '1' '1' '1' '1'],['' '8' '8' '' '' '8' '' '' '']
5,2,9,4.164824595272876,"(False, True)",9,['' '8' '8' '' '' '8' '' '' ''],['6' '6' '6' '' '' '6' '6' '' '6']
5,3,2,8.483338619377719,"(False, True)",1,['6' '6' '6' '' '' '6' '6' '' '6'],['5' '' '' '' '5' '' '' '' '5']
5,4,7,0.6937170388346203,"(True, True)",7,['5' '' '' '' '5' '' '' '' '5'],['2' '2' '2' '2' '2' '2' '2' '2' '2']
5,5,7,1.2196278471865298,"(False, False)",7,['2' '2' '2' '2' '2' '2' '2' '2' '2'],['3' '3' '3' '3' '3' '3' '3' '' '3']
5,6,7,3.321444331062594,"(False, False)",7,['3' '3' '3' '3' '3' '3' '3' '' '3'],['2' '2' '2' '2' '2' '2' '2' '2' '2']
5,7,6,6.097415277739856,"(True, False)",6,['2' '2' '2' '2' '2' '2' '2' '2' '2'],['' '3' '' '3' '' '' '' '3' '3']
5,8,4,1.095431479081526,"(True, True)",4,['' '3' '' '3' '' '' '' '3' '3'],['1' '' '1' '1' '' '1' '1' '1' '1']
5,9,4,1.8115203581637616,"(True, False)",4,['1' '' '1' '1' '' '1' '1' '1' '1'],['8' '' '' '' '8' '8' '' '' '']
5,10,1,0.9867423720088482,"(True, True)",1,['8' '' '' '' '8' '8' '' '' ''],['3' '' '3' '3' '3' '3' '3' '3' '3']
5,11,8,2.9699948058869268,"(False, True)",9,['3' '' '3' '3' '3' '3' '3' '3' '3'],['1' '1' '1' '1' '1' '1' '1' '1' '']
6,1,0,3.7622268494260425,"(True, False)",0,['9' '9' '9' '9' '9' '9' '9' '9' '9'],['7' '' '' '' '' '' '' '' '']
6,2,7,1.992811746355983,"(False, False)",7,['7' '' '' '' '' '' '' '' ''],['8' '8' '' '' '8' '8' '' '8' '8']
6,3,5,12.631756943103937,"(False, False)",2,['8' '8' '' '' '8' '8' '' '8' '8'],['' '7' '7' '' '7' '7' '7' '' '7']
